ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,COUNTRY,PRODUCTLINE,CUSTOMERNAME,REVENUE_PER_UNIT,ORDER_SIZE
10223,34,100.0,11,3608.76,2004-02-20,Shipped,1,2,2004,Australia,Planes,"Australian Collectors, Co.",106.14,497
10235,23,96.29,5,2214.67,2004-04-02,Shipped,2,4,2004,Canada,Planes,"Royal Canadian Collectables, Ltd.",96.29,390
10250,31,88.63,6,2747.53,2004-05-11,Shipped,2,5,2004,Usa,Planes,The Sharp Gifts Warehouse,88.63000000000001,521
10262,34,97.38,1,3310.92,2004-06-24,Cancelled,2,6,2004,Spain,Planes,Euro Shopping Channel,97.38,605
10275,25,95.2,11,2380.0,2004-07-23,Shipped,3,7,2004,France,Planes,La Rochelle Gifts,95.2,601
10284,22,100.0,3,2310.88,2004-08-21,Shipped,3,8,2004,Norway,Planes,"Norway Gifts By Mail, Co.",105.04,418
10297,32,100.0,6,4061.76,2004-09-16,Shipped,3,9,2004,Ireland,Planes,"Clover Collections, Co.",126.93,201
10308,31,100.0,9,3493.7,2004-10-15,Shipped,4,10,2004,Usa,Planes,Mini Classics,112.69999999999999,544
10316,25,100.0,1,2872.25,2004-11-01,Shipped,4,11,2004,Uk,Planes,Giftsbymail.Co.Uk,114.89,623
10328,47,87.54,14,4114.38,2004-11-12,Shipped,4,11,2004,Italy,Planes,Rovelli Gifts,87.54,495
10339,21,50.65,7,1063.65,2004-11-23,Shipped,4,11,2004,Japan,Planes,"Tokyo Collectables, Ltd",50.650000000000006,614
10353,28,71.73,2,2008.44,2004-12-04,Shipped,4,12,2004,Usa,Planes,Gift Ideas Corp.,71.73,346
10374,46,94.1,3,4328.6,2005-02-02,Shipped,1,2,2005,Australia,Planes,"Australian Gift Network, Co",94.10000000000001,209
10386,33,41.71,11,1376.43,2005-03-01,Resolved,1,3,2005,Spain,Planes,Euro Shopping Channel,41.71,650
10398,43,100.0,16,5552.16,2005-03-30,Shipped,1,3,2005,France,Planes,Reims Collectables,129.12,629
10401,38,96.29,5,3659.02,2005-04-03,On Hold,2,4,2005,Usa,Planes,Tekni Collectables Inc.,96.29,585
10416,47,88.63,6,4165.61,2005-05-10,Shipped,2,5,2005,Italy,Planes,L'Ordine Souveniers,88.63,460
10101,45,31.2,3,1404.0,2003-01-09,Shipped,1,1,2003,Germany,Vintage Cars,"Blauer See Auto, Co.",31.2,142
10110,20,35.51,3,710.2,2003-03-18,Shipped,1,3,2003,Uk,Vintage Cars,"Av Stores, Co.",35.510000000000005,570
10124,45,37.84,2,1702.8,2003-05-21,Shipped,2,5,2003,Usa,Vintage Cars,Signal Gift Stores,37.839999999999996,448
10149,36,33.19,7,1194.84,2003-09-12,Shipped,3,9,2003,Usa,Vintage Cars,Signal Collectibles Ltd.,33.19,367
10162,37,27.22,5,1007.14,2003-10-18,Shipped,4,10,2003,Usa,Vintage Cars,Corporate Gift Ideas Co.,27.22,391
10173,31,31.53,9,977.43,2003-11-05,Shipped,4,11,2003,Italy,Vintage Cars,Rovelli Gifts,31.529999999999998,480
10182,39,36.84,6,1436.76,2003-11-12,Shipped,4,11,2003,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,36.839999999999996,571
10193,26,29.21,10,759.46,2003-11-21,Shipped,4,11,2003,Australia,Vintage Cars,"Australian Collectables, Ltd",29.21,447
10205,32,37.17,5,1189.44,2003-12-03,Shipped,4,12,2003,Spain,Vintage Cars,Euro Shopping Channel,37.17,180
10214,20,34.19,3,683.8,2004-01-26,Shipped,1,1,2004,Spain,Vintage Cars,"Corrida Auto Replicas, Ltd",34.19,241
10227,42,29.21,6,1226.82,2004-03-02,Shipped,1,3,2004,France,Vintage Cars,"Saveley & Henriot, Co.",29.209999999999997,502
10243,33,29.54,1,974.82,2004-04-26,Shipped,2,4,2004,Usa,Vintage Cars,Diecast Collectables,29.540000000000003,80
10280,20,28.88,12,577.6,2004-08-17,Shipped,3,8,2004,Italy,Vintage Cars,Amica Models & Co.,28.880000000000003,551
10288,29,38.17,1,1106.93,2004-09-01,Shipped,3,9,2004,Singapore,Vintage Cars,Handji Gifts& Co,38.17,475
10304,23,30.2,16,694.6,2004-10-11,Shipped,4,10,2004,France,Vintage Cars,Auto Assoc. & Cie.,30.2,594
10312,39,29.54,13,1152.06,2004-10-21,Shipped,4,10,2004,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,29.54,601
10322,20,100.0,3,2624.0,2004-11-04,Shipped,4,11,2004,Usa,Vintage Cars,Online Diecast Creations Co.,131.2,512
10332,45,81.91,6,3685.95,2004-11-17,Shipped,4,11,2004,Uk,Vintage Cars,"Av Stores, Co.",81.91,621
10344,20,35.18,6,703.6,2004-11-25,Shipped,4,11,2004,France,Vintage Cars,Marseille Mini Autos,35.18,211
10356,48,100.0,5,9720.0,2004-12-09,Shipped,4,12,2004,France,Vintage Cars,Lyon Souveniers,202.5,301
10367,23,36.29,13,834.67,2005-01-12,Resolved,1,1,2005,Usa,Vintage Cars,Toys4Grownups.Com,36.29,469
10380,32,70.56,4,2257.92,2005-02-16,Shipped,1,2,2005,Spain,Vintage Cars,Euro Shopping Channel,70.56,438
10391,33,100.0,8,8344.71,2005-03-09,Shipped,1,3,2005,Australia,Vintage Cars,"Anna'S Decorations, Ltd",252.86999999999998,339
10409,61,29.54,1,1801.94,2005-04-23,Shipped,2,4,2005,Singapore,Vintage Cars,Handji Gifts& Co,29.54,67
10420,45,26.88,1,1209.6,2005-05-29,In Process,2,5,2005,Australia,Vintage Cars,Souveniers And Things Co.,26.88,532
10107,38,83.03,7,3155.14,2003-02-24,Shipped,1,2,2003,Usa,Motorcycles,Land Of Toys Inc.,83.03,229
10120,34,83.79,5,2848.86,2003-04-29,Shipped,2,4,2003,Australia,Motorcycles,"Australian Collectors, Co.",83.79,525
10134,43,83.03,7,3570.29,2003-07-01,Shipped,3,7,2003,France,Motorcycles,Lyon Souveniers,83.03,227
10145,47,83.03,11,3902.41,2003-08-25,Shipped,3,8,2003,Usa,Motorcycles,Toys4Grownups.Com,83.03,563
10158,22,67.03,1,1474.66,2003-10-10,Shipped,4,10,2003,Norway,Motorcycles,Baane Mini Imports,67.03,22
10168,29,75.41,6,2186.89,2003-10-28,Shipped,4,10,2003,Usa,Motorcycles,Technics Stores Inc.,75.41,642
10180,28,68.55,14,1919.4,2003-11-11,Shipped,4,11,2003,France,Motorcycles,Daedalus Designs Imports,68.55,458
10188,40,91.4,6,3656.0,2003-11-18,Shipped,4,11,2003,Norway,Motorcycles,Herkku Gifts,91.4,301
10201,25,73.88,7,1847.0,2003-12-01,Shipped,4,12,2003,Usa,Motorcycles,Mini Wheels Co.,73.88,214
10210,30,61.7,4,1851.0,2004-01-12,Shipped,1,1,2004,Japan,Motorcycles,Osaka Souveniers Co.,61.7,577
10223,38,69.31,6,2633.78,2004-02-20,Shipped,1,2,2004,Australia,Motorcycles,"Australian Collectors, Co.",69.31,497
10236,36,87.6,3,3153.6,2004-04-03,Shipped,2,4,2004,Usa,Motorcycles,Motor Mint Distributors Inc.,87.6,81
10250,32,87.6,1,2803.2,2004-05-11,Shipped,2,5,2004,Usa,Motorcycles,The Sharp Gifts Warehouse,87.6,521
10263,37,62.46,7,2311.02,2004-06-28,Shipped,2,6,2004,Usa,Motorcycles,Gift Depot Inc.,62.46,411
10275,30,79.98,6,2399.4,2004-07-23,Shipped,3,7,2004,France,Motorcycles,La Rochelle Gifts,79.98,601
10285,39,70.08,11,2733.12,2004-08-27,Shipped,3,8,2004,Usa,Motorcycles,Marta'S Replicas Co.,70.08,474
10297,32,65.51,1,2096.32,2004-09-16,Shipped,3,9,2004,Ireland,Motorcycles,"Clover Collections, Co.",65.51,201
10308,47,63.22,4,2971.34,2004-10-15,Shipped,4,10,2004,Usa,Motorcycles,Mini Classics,63.220000000000006,544
10318,26,86.83,6,2257.58,2004-11-02,Shipped,4,11,2004,Usa,Motorcycles,Diecast Classics Inc.,86.83,372
10329,37,94.43,4,3493.91,2004-11-15,Shipped,4,11,2004,Usa,Motorcycles,Land Of Toys Inc.,94.42999999999999,532
10340,55,79.98,8,4398.9,2004-11-24,Shipped,4,11,2004,Spain,Motorcycles,Enaco Distributors,79.97999999999999,343
10363,21,100.0,8,3595.62,2005-01-06,Shipped,1,1,2005,Finland,Motorcycles,Suominen Souveniers,171.22,508
10375,23,100.0,9,2443.29,2005-02-03,Shipped,1,2,2005,France,Motorcycles,La Rochelle Gifts,106.23,560
10389,49,81.4,2,3988.6,2005-03-03,Shipped,1,3,2005,Sweden,Motorcycles,Scandinavian Gift Ideas,81.39999999999999,316
10402,59,87.6,3,5168.4,2005-04-07,Shipped,2,4,2005,France,Motorcycles,Auto Canal Petit,87.6,159
10416,32,87.6,1,2803.2,2005-05-10,Shipped,2,5,2005,Italy,Motorcycles,L'Ordine Souveniers,87.6,460
10105,43,100.0,9,6341.21,2003-02-11,Shipped,1,2,2003,Denmark,Ships,Danish Wholesale Imports,147.47,545
10117,41,100.0,3,5189.78,2003-04-16,Shipped,2,4,2003,Singapore,Ships,"Dragon Souveniers, Ltd.",126.58,402
10129,45,100.0,9,6027.75,2003-06-12,Shipped,2,6,2003,Uk,Ships,"Stylish Desk Decors, Co.",133.95,349
10142,33,100.0,6,3366.0,2003-08-08,Shipped,3,8,2003,Usa,Ships,Mini Gifts Distributors Ltd.,102.0,577
10153,40,100.0,5,5456.4,2003-09-28,Shipped,3,9,2003,Spain,Ships,Euro Shopping Channel,136.41,458
10167,33,100.0,16,3812.16,2003-10-23,Cancelled,4,10,2003,Sweden,Ships,Scandinavian Gift Ideas,115.52,550
10177,50,100.0,7,6083.0,2003-11-07,Shipped,4,11,2003,Spain,Ships,Caf Imports,121.66,377
10185,30,100.0,7,3170.7,2003-11-14,Shipped,4,11,2003,Usa,Ships,Mini Creations Ltd.,105.69,520
10197,41,100.0,13,4534.6,2003-11-26,Shipped,4,11,2003,Spain,Ships,Enaco Distributors,110.60000000000001,503
10208,35,100.0,7,4301.15,2004-01-02,Shipped,1,1,2004,France,Ships,"Saveley & Henriot, Co.",122.88999999999999,530
10221,49,100.0,1,6804.63,2004-02-18,Shipped,1,2,2004,Belgium,Ships,Petit Auto,138.87,167
10232,46,100.0,4,5652.94,2004-03-20,Shipped,1,3,2004,Uk,Ships,Giftsbymail.Co.Uk,122.88999999999999,272
10248,48,100.0,10,6960.48,2004-05-07,Cancelled,2,5,2004,Usa,Ships,Land Of Toys Inc.,145.01,454
10261,36,100.0,8,4512.6,2004-06-17,Shipped,2,6,2004,Canada,Ships,Quebec Home Shopping Network,125.35000000000001,287
10273,22,100.0,11,2784.76,2004-07-21,Shipped,3,7,2004,Belgium,Ships,Petit Auto,126.58000000000001,518
10283,42,100.0,13,5316.36,2004-08-20,Shipped,3,8,2004,Canada,Ships,"Royal Canadian Collectables, Ltd.",126.58,483
10293,21,100.0,2,2941.89,2004-09-09,Shipped,3,9,2004,Italy,Ships,Amica Models & Co.,140.09,292
10306,29,100.0,7,3207.4,2004-10-14,Shipped,4,10,2004,Uk,Ships,"Av Stores, Co.",110.60000000000001,587
10315,35,100.0,6,4215.05,2004-10-29,Shipped,4,10,2004,France,Ships,La Rochelle Gifts,120.43,244
10326,41,100.0,4,4333.29,2004-11-09,Shipped,4,11,2004,Sweden,Ships,"Volvo Model Replicas, Co",105.69,223
10337,29,71.97,4,2087.13,2004-11-21,Shipped,4,11,2004,Usa,Ships,Classic Legends Inc.,71.97,285
10350,34,50.33,7,1711.22,2004-12-02,Shipped,4,12,2004,Spain,Ships,Euro Shopping Channel,50.33,554
10372,37,100.0,8,3910.53,2005-01-26,Shipped,1,1,2005,Japan,Ships,"Tokyo Collectables, Ltd",105.69000000000001,321
10384,28,80.54,3,2255.12,2005-02-23,Shipped,1,2,2005,Usa,Ships,Corporate Gift Ideas Co.,80.53999999999999,154
10396,49,100.0,6,5720.75,2005-03-23,Shipped,1,3,2005,Usa,Ships,Mini Gifts Distributors Ltd.,116.75,287
10414,23,100.0,10,3335.23,2005-05-06,On Hold,2,5,2005,Usa,Ships,Gifts4Allages.Com,145.01,506
10101,46,53.76,2,2472.96,2003-01-09,Shipped,1,1,2003,Germany,Vintage Cars,"Blauer See Auto, Co.",53.76,142
10110,39,44.35,2,1729.65,2003-03-18,Shipped,1,3,2003,Uk,Vintage Cars,"Av Stores, Co.",44.35,570
10124,22,45.25,1,995.5,2003-05-21,Shipped,2,5,2003,Usa,Vintage Cars,Signal Gift Stores,45.25,448
10149,49,49.28,6,2414.72,2003-09-12,Shipped,3,9,2003,Usa,Vintage Cars,Signal Collectibles Ltd.,49.279999999999994,367
10162,43,36.29,4,1560.47,2003-10-18,Shipped,4,10,2003,Usa,Vintage Cars,Corporate Gift Ideas Co.,36.29,391
10173,27,41.22,8,1112.94,2003-11-05,Shipped,4,11,2003,Italy,Vintage Cars,Rovelli Gifts,41.22,480
10182,31,36.74,5,1138.94,2003-11-12,Shipped,4,11,2003,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,36.74,571
10193,20,50.62,9,1012.4,2003-11-21,Shipped,4,11,2003,Australia,Vintage Cars,"Australian Collectables, Ltd",50.62,447
10205,24,38.08,4,913.92,2003-12-03,Shipped,4,12,2003,Spain,Vintage Cars,Euro Shopping Channel,38.08,180
10214,49,47.94,2,2349.06,2004-01-26,Shipped,1,1,2004,Spain,Vintage Cars,"Corrida Auto Replicas, Ltd",47.94,241
10227,24,48.38,5,1161.12,2004-03-02,Shipped,1,3,2004,France,Vintage Cars,"Saveley & Henriot, Co.",48.379999999999995,502
10244,39,45.25,9,1764.75,2004-04-29,Shipped,2,4,2004,Spain,Vintage Cars,Euro Shopping Channel,45.25,301
10255,37,45.7,2,1690.9,2004-06-04,Shipped,2,6,2004,France,Vintage Cars,Mini Caravy,45.7,61
10280,45,47.49,11,2137.05,2004-08-17,Shipped,3,8,2004,Italy,Vintage Cars,Amica Models & Co.,47.49,551
10289,45,48.38,4,2177.1,2004-09-03,Shipped,3,9,2004,Norway,Vintage Cars,Herkku Gifts,48.379999999999995,150
10304,44,39.42,15,1734.48,2004-10-11,Shipped,4,10,2004,France,Vintage Cars,Auto Assoc. & Cie.,39.42,594
10312,23,37.63,12,865.49,2004-10-21,Shipped,4,10,2004,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,37.63,601
10322,30,100.0,4,3500.1,2004-11-04,Shipped,4,11,2004,Usa,Vintage Cars,Online Diecast Creations Co.,116.67,512
10332,26,85.52,10,2223.52,2004-11-17,Shipped,4,11,2004,Uk,Vintage Cars,"Av Stores, Co.",85.52,621
10345,43,53.76,1,2311.68,2004-11-25,Shipped,4,11,2004,France,Vintage Cars,Atelier Graphique,53.76,43
10356,26,31.86,7,828.36,2004-12-09,Shipped,4,12,2004,France,Vintage Cars,Lyon Souveniers,31.86,301
10367,28,30.59,12,856.52,2005-01-12,Resolved,1,1,2005,Usa,Vintage Cars,Toys4Grownups.Com,30.59,469
10380,27,68.35,5,1845.45,2005-02-16,Shipped,1,2,2005,Spain,Vintage Cars,Euro Shopping Channel,68.35000000000001,438
10391,24,100.0,1,4042.08,2005-03-09,Shipped,1,3,2005,Australia,Vintage Cars,"Anna'S Decorations, Ltd",168.42,339
10421,40,45.7,2,1828.0,2005-05-29,In Process,2,5,2005,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,45.7,75
10103,36,100.0,1,3680.28,2003-01-29,Shipped,1,1,2003,Norway,Trucks And Buses,Baane Mini Imports,102.23,541
10114,21,100.0,5,2925.09,2003-04-01,Shipped,2,4,2003,France,Trucks And Buses,"La Corne D'Abondance, Co.",139.29000000000002,351
10126,27,100.0,1,3415.77,2003-05-28,Shipped,2,5,2003,Spain,Trucks And Buses,"Corrida Auto Replicas, Ltd",126.51,617
10140,47,100.0,1,5105.14,2003-07-24,Shipped,3,7,2003,Usa,Trucks And Buses,Technics Stores Inc.,108.62,385
10151,42,100.0,8,5098.8,2003-09-21,Shipped,3,9,2003,Finland,Trucks And Buses,"Oulu Toy Supplies, Inc.",121.4,342
10165,32,100.0,17,4661.76,2003-10-22,Shipped,4,10,2003,Singapore,Trucks And Buses,"Dragon Souveniers, Ltd.",145.68,670
10175,28,100.0,6,2969.96,2003-11-06,Shipped,4,11,2003,Uk,Trucks And Buses,"Stylish Desk Decors, Co.",106.07000000000001,432
10184,24,100.0,11,3496.32,2003-11-14,Shipped,4,11,2003,Spain,Trucks And Buses,"Iberia Gift Imports, Corp.",145.68,519
10194,49,100.0,1,5760.93,2003-11-25,Shipped,4,11,2003,France,Trucks And Buses,"Saveley & Henriot, Co.",117.57000000000001,396
10207,46,100.0,12,6819.04,2003-12-09,Shipped,4,12,2003,Usa,Trucks And Buses,Diecast Collectables,148.24,615
10217,28,100.0,1,3148.88,2004-02-04,Shipped,1,2,2004,Singapore,Trucks And Buses,Handji Gifts& Co,112.46000000000001,240
10229,48,100.0,6,5704.32,2004-03-11,Shipped,1,3,2004,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,118.83999999999999,476
10246,29,100.0,10,3520.6,2004-05-05,Shipped,2,5,2004,Spain,Trucks And Buses,Euro Shopping Channel,121.39999999999999,399
10259,47,100.0,9,5285.62,2004-06-15,Shipped,2,6,2004,Singapore,Trucks And Buses,Handji Gifts& Co,112.46,454
10271,43,100.0,10,5605.05,2004-07-20,Shipped,3,7,2004,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,130.35,393
10281,25,100.0,6,2779.5,2004-08-19,Shipped,3,8,2004,Usa,Trucks And Buses,Diecast Classics Inc.,111.18,449
10291,48,100.0,1,5398.08,2004-09-08,Shipped,3,9,2004,Sweden,Trucks And Buses,Scandinavian Gift Ideas,112.46,493
10305,24,100.0,10,3189.6,2004-10-13,Shipped,4,10,2004,Usa,Trucks And Buses,Marta'S Replicas Co.,132.9,502
10313,42,100.0,4,5581.8,2004-10-22,Shipped,4,10,2004,Canada,Trucks And Buses,Canadian Gift Exchange Network,132.9,348
10324,31,100.0,2,3820.44,2004-11-05,Shipped,4,11,2004,Usa,Trucks And Buses,Vitachrome Inc.,123.24,468
10334,42,100.0,5,5528.04,2004-11-19,On Hold,4,11,2004,Sweden,Trucks And Buses,"Volvo Model Replicas, Co",131.62,217
10348,37,100.0,1,5981.42,2004-11-01,Shipped,4,11,2004,Spain,Trucks And Buses,"Corrida Auto Replicas, Ltd",161.66,305
10358,41,100.0,7,5684.65,2004-12-10,Shipped,4,12,2004,Spain,Trucks And Buses,Euro Shopping Channel,138.64999999999998,484
10371,20,100.0,5,3449.4,2005-01-23,Shipped,1,1,2005,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,172.47,382
10382,20,100.0,3,2654.4,2005-02-17,Shipped,1,2,2005,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,132.72,451
10412,70,100.0,10,8498.0,2005-05-03,Shipped,2,5,2005,Spain,Trucks And Buses,Euro Shopping Channel,121.4,455
10425,49,100.0,9,5510.54,2005-05-31,In Process,2,5,2005,France,Trucks And Buses,La Rochelle Gifts,112.46,427
10108,35,58.87,15,2060.45,2003-03-03,Shipped,1,3,2003,Philippines,Motorcycles,Cruz & Sons Co.,58.87,561
10121,32,76.88,2,2460.16,2003-05-07,Shipped,2,5,2003,France,Motorcycles,Reims Collectables,76.88,185
10135,29,61.64,16,1787.56,2003-07-02,Shipped,3,7,2003,Usa,Motorcycles,Mini Gifts Distributors Ltd.,61.64,607
10145,27,60.95,3,1645.65,2003-08-25,Shipped,3,8,2003,Usa,Motorcycles,Toys4Grownups.Com,60.95,563
10159,27,80.34,11,2169.18,2003-10-10,Shipped,4,10,2003,Usa,Motorcycles,Corporate Gift Ideas Co.,80.33999999999999,585
10169,38,74.11,11,2816.18,2003-11-04,Shipped,4,11,2003,Australia,Motorcycles,"Anna'S Decorations, Ltd",74.11,444
10180,35,72.03,6,2521.05,2003-11-11,Shipped,4,11,2003,France,Motorcycles,Daedalus Designs Imports,72.03,458
10190,42,76.19,3,3199.98,2003-11-19,Shipped,4,11,2003,Spain,Motorcycles,Euro Shopping Channel,76.19,170
10211,21,63.72,11,1338.12,2004-01-15,Shipped,1,1,2004,France,Motorcycles,Auto Canal Petit,63.71999999999999,530
10224,37,80.34,4,2972.58,2004-02-21,Shipped,1,2,2004,France,Motorcycles,Daedalus Designs Imports,80.34,241
10237,26,79.65,4,2070.9,2004-04-05,Shipped,2,4,2004,Usa,Motorcycles,Vitachrome Inc.,79.65,239
10252,47,65.8,8,3092.6,2004-05-26,Shipped,2,5,2004,France,Motorcycles,Auto Canal Petit,65.8,312
10264,37,65.1,6,2408.7,2004-06-30,Shipped,2,6,2004,Usa,Motorcycles,Gifts4Allages.Com,65.1,253
10276,46,75.49,12,3472.54,2004-08-02,Shipped,3,8,2004,Usa,Motorcycles,Online Mini Collectables,75.49,527
10285,38,59.56,3,2263.28,2004-08-27,Shipped,3,8,2004,Usa,Motorcycles,Marta'S Replicas Co.,59.56,474
10299,33,66.49,6,2194.17,2004-09-30,Shipped,3,9,2004,Finland,Motorcycles,"Toys Of Finland, Co.",66.49000000000001,382
10309,24,56.1,2,1346.4,2004-10-15,Shipped,4,10,2004,Norway,Motorcycles,Baane Mini Imports,56.1,190
10319,31,81.73,7,2533.63,2004-11-03,Shipped,4,11,2004,Usa,Motorcycles,Microscale Inc.,81.73,335
10330,42,81.03,1,3403.26,2004-11-16,Shipped,4,11,2004,Philippines,Motorcycles,Cruz & Sons Co.,81.03,158
10341,32,100.0,6,3307.2,2004-11-24,Shipped,4,11,2004,Austria,Motorcycles,Salzburg Collectables,103.35,411
10355,41,70.65,3,2896.65,2004-12-07,Shipped,4,12,2004,Spain,Motorcycles,Euro Shopping Channel,70.65,338
10363,43,61.23,14,2632.89,2005-01-06,Shipped,1,1,2005,Finland,Motorcycles,Suominen Souveniers,61.23,508
10375,20,100.0,14,2046.0,2005-02-03,Shipped,1,2,2005,France,Motorcycles,La Rochelle Gifts,102.3,560
10390,35,65.13,4,2279.55,2005-03-04,Shipped,1,3,2005,Usa,Motorcycles,Mini Gifts Distributors Ltd.,65.13000000000001,603
10403,27,79.65,4,2150.55,2005-04-08,Shipped,2,4,2005,Uk,Motorcycles,"Uk Collectables, Ltd.",79.65,371
10110,43,78.15,11,3360.45,2003-03-18,Shipped,1,3,2003,Uk,Classic Cars,"Av Stores, Co.",78.14999999999999,570
10124,32,72.7,10,2326.4,2003-05-21,Shipped,2,5,2003,Usa,Classic Cars,Signal Gift Stores,72.7,448
10148,21,73.6,4,1545.6,2003-09-11,Shipped,3,9,2003,Australia,Classic Cars,"Anna'S Decorations, Ltd",73.6,430
10161,20,100.0,3,2144.6,2003-10-17,Shipped,4,10,2003,Denmark,Classic Cars,Heintze Collectables,107.22999999999999,358
10172,22,74.51,1,1639.22,2003-11-05,Shipped,4,11,2003,Usa,Classic Cars,Gift Depot Inc.,74.51,263
10182,36,73.6,14,2649.6,2003-11-12,Shipped,4,11,2003,Usa,Classic Cars,Mini Gifts Distributors Ltd.,73.6,571
10192,46,83.6,2,3845.6,2003-11-20,Shipped,4,11,2003,Usa,Classic Cars,Online Diecast Creations Co.,83.6,585
10204,47,96.32,8,4527.04,2003-12-02,Shipped,4,12,2003,Usa,Classic Cars,Muscle Machine Inc,96.32,619
10212,45,88.14,1,3966.3,2004-01-16,Shipped,1,1,2004,Spain,Classic Cars,Euro Shopping Channel,88.14,612
10227,47,88.14,14,4142.58,2004-03-02,Shipped,1,3,2004,France,Classic Cars,"Saveley & Henriot, Co.",88.14,502
10241,47,94.5,6,4441.5,2004-04-13,Shipped,2,4,2004,France,Classic Cars,Mini Caravy,94.5,382
10267,38,87.24,3,3315.12,2004-07-07,Shipped,3,7,2004,Usa,Classic Cars,Muscle Machine Inc,87.24,244
10279,49,79.97,3,3918.53,2004-08-09,Shipped,3,8,2004,Spain,Classic Cars,Euro Shopping Channel,79.97,236
10288,35,80.87,9,2830.45,2004-09-01,Shipped,3,9,2004,Singapore,Classic Cars,Handji Gifts& Co,80.86999999999999,475
10302,49,100.0,5,5298.86,2003-10-06,Shipped,4,10,2003,Uk,Classic Cars,"Uk Collectables, Ltd.",108.13999999999999,246
10311,28,93.6,4,2620.8,2004-10-16,Shipped,4,10,2004,Spain,Classic Cars,Euro Shopping Channel,93.60000000000001,383
10321,30,72.7,1,2181.0,2004-11-04,Shipped,4,11,2004,Usa,Classic Cars,Fungiftideas.Com,72.7,490
10332,39,86.72,7,3382.08,2004-11-17,Shipped,4,11,2004,Uk,Classic Cars,"Av Stores, Co.",86.72,621
10346,25,100.0,1,2876.75,2004-11-29,Shipped,4,11,2004,Usa,Classic Cars,Signal Gift Stores,115.07,163
10368,40,100.0,2,4107.2,2005-01-19,Shipped,1,1,2005,Usa,Classic Cars,Mini Gifts Distributors Ltd.,102.67999999999999,183
10380,36,37.5,6,1350.0,2005-02-16,Shipped,1,2,2005,Spain,Classic Cars,Euro Shopping Channel,37.5,438
10407,76,94.5,6,7182.0,2005-04-22,On Hold,2,4,2005,Usa,Classic Cars,The Sharp Gifts Warehouse,94.5,571
10420,39,100.0,9,3933.93,2005-05-29,In Process,2,5,2005,Australia,Classic Cars,Souveniers And Things Co.,100.86999999999999,532
10104,44,39.6,10,1742.4,2003-01-31,Shipped,1,1,2003,Spain,Classic Cars,Euro Shopping Channel,39.6,443
10114,24,30.06,1,721.44,2003-04-01,Shipped,2,4,2003,France,Classic Cars,"La Corne D'Abondance, Co.",30.060000000000002,351
10127,39,38.19,12,1489.41,2003-06-03,Shipped,2,6,2003,Usa,Classic Cars,Muscle Machine Inc,38.190000000000005,540
10141,21,42.43,6,891.03,2003-08-01,Shipped,3,8,2003,Finland,Classic Cars,Suominen Souveniers,42.43,290
10151,30,40.31,4,1209.3,2003-09-21,Shipped,3,9,2003,Finland,Classic Cars,"Oulu Toy Supplies, Inc.",40.309999999999995,342
10165,27,31.82,13,859.14,2003-10-22,Shipped,4,10,2003,Singapore,Classic Cars,"Dragon Souveniers, Ltd.",31.82,670
10175,37,31.12,2,1151.44,2003-11-06,Shipped,4,11,2003,Uk,Classic Cars,"Stylish Desk Decors, Co.",31.12,432
10184,42,31.82,7,1336.44,2003-11-14,Shipped,4,11,2003,Spain,Classic Cars,"Iberia Gift Imports, Corp.",31.82,519
10195,32,28.29,7,905.28,2003-11-25,Shipped,4,11,2003,Usa,Classic Cars,Mini Classics,28.29,385
10207,42,29.7,8,1247.4,2003-12-09,Shipped,4,12,2003,Usa,Classic Cars,Diecast Collectables,29.700000000000003,615
10219,21,40.31,3,846.51,2004-02-10,Shipped,1,2,2004,Usa,Classic Cars,Signal Collectibles Ltd.,40.31,147
10229,33,32.88,2,1085.04,2004-03-11,Shipped,1,3,2004,Usa,Classic Cars,Mini Gifts Distributors Ltd.,32.879999999999995,476
